customer,cluster,cluster_label,cluster_profile
445,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
446,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
447,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
448,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
449,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
450,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
451,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
452,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
453,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
454,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
455,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
456,1,New Parents,"Baby%, Drinks%, Home%"
457,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
458,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
459,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
460,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
461,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
463,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
464,1,New Parents,"Baby%, Drinks%, Home%"
465,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
466,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
467,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
468,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
469,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
470,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
471,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
472,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
473,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
474,1,New Parents,"Baby%, Drinks%, Home%"
475,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
476,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
477,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
478,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
479,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
480,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
481,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
482,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
483,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
484,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
485,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
486,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
487,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
488,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
489,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
490,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
491,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
492,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
493,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
494,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
495,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
496,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
497,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
498,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
499,1,New Parents,"Baby%, Drinks%, Home%"
500,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
501,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
502,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
503,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
504,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
505,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
506,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
507,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
508,1,New Parents,"Baby%, Drinks%, Home%"
509,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
511,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
512,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
513,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
514,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
515,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
516,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
517,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
518,1,New Parents,"Baby%, Drinks%, Home%"
519,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
520,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
521,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
522,1,New Parents,"Baby%, Drinks%, Home%"
523,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
524,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
525,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
526,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
527,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
529,1,New Parents,"Baby%, Drinks%, Home%"
530,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
532,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
533,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
534,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
535,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
536,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
537,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
538,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
539,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
540,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
541,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
542,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
543,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
544,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
545,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
546,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
547,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
548,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
549,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
551,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
554,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
555,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
556,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
557,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
558,1,New Parents,"Baby%, Drinks%, Home%"
559,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
560,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
561,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
562,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
563,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
564,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
565,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
566,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
567,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
568,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
569,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
570,1,New Parents,"Baby%, Drinks%, Home%"
571,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
572,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
573,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
574,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
575,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
576,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
577,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
579,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
580,1,New Parents,"Baby%, Drinks%, Home%"
581,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
582,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
583,1,New Parents,"Baby%, Drinks%, Home%"
584,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
585,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
586,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
587,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
588,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
589,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
590,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
591,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
592,1,New Parents,"Baby%, Drinks%, Home%"
593,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
594,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
595,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
596,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
597,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
598,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
599,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
600,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
601,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
602,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
603,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
604,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
605,1,New Parents,"Baby%, Drinks%, Home%"
606,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
607,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
608,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
609,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
610,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
611,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
612,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
613,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
614,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
615,1,New Parents,"Baby%, Drinks%, Home%"
616,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
617,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
618,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
619,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
620,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
621,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
622,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
623,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
625,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
626,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
627,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
628,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
629,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
630,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
631,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
632,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
633,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
634,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
635,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
636,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
637,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
638,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
639,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
640,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
641,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
642,1,New Parents,"Baby%, Drinks%, Home%"
643,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
644,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
645,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
646,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
647,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
648,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
649,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
650,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
651,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
653,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
654,1,New Parents,"Baby%, Drinks%, Home%"
655,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
656,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
657,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
658,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
659,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
660,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
661,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
662,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
663,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
664,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
665,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
667,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
668,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
669,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
670,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
671,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
672,1,New Parents,"Baby%, Drinks%, Home%"
673,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
674,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
675,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
676,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
677,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
678,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
679,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
680,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
681,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
682,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
683,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
684,1,New Parents,"Baby%, Drinks%, Home%"
685,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
686,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
687,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
688,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
690,1,New Parents,"Baby%, Drinks%, Home%"
691,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
692,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
693,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
694,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
695,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
696,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
697,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
698,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
699,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
700,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
701,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
702,1,New Parents,"Baby%, Drinks%, Home%"
704,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
705,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
706,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
707,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
708,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
709,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
710,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
711,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
712,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
713,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
714,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
715,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
716,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
717,1,New Parents,"Baby%, Drinks%, Home%"
718,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
719,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
720,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
721,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
722,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
723,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
724,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
725,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
726,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
727,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
728,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
729,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
730,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
731,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
732,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
733,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
734,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
735,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
736,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
737,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
738,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
739,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
740,1,New Parents,"Baby%, Drinks%, Home%"
742,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
743,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
744,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
745,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
746,1,New Parents,"Baby%, Drinks%, Home%"
747,1,New Parents,"Baby%, Drinks%, Home%"
748,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
749,1,New Parents,"Baby%, Drinks%, Home%"
750,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
751,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
752,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
753,1,New Parents,"Baby%, Drinks%, Home%"
754,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
755,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
756,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
757,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
758,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
759,1,New Parents,"Baby%, Drinks%, Home%"
760,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
761,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
762,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
763,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
764,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
765,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
766,1,New Parents,"Baby%, Drinks%, Home%"
767,1,New Parents,"Baby%, Drinks%, Home%"
769,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
770,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
771,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
773,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
774,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
775,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
776,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
777,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
778,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
779,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
780,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
781,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
782,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
783,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
784,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
785,1,New Parents,"Baby%, Drinks%, Home%"
786,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
787,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
789,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
790,1,New Parents,"Baby%, Drinks%, Home%"
791,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
792,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
793,1,New Parents,"Baby%, Drinks%, Home%"
794,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
795,1,New Parents,"Baby%, Drinks%, Home%"
796,1,New Parents,"Baby%, Drinks%, Home%"
797,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
798,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
799,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
800,1,New Parents,"Baby%, Drinks%, Home%"
802,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
803,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
804,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
807,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
808,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
809,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
810,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
811,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
812,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
813,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
814,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
815,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
816,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
817,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
818,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
819,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
820,1,New Parents,"Baby%, Drinks%, Home%"
821,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
823,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
825,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
826,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
827,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
828,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
829,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
830,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
831,1,New Parents,"Baby%, Drinks%, Home%"
832,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
833,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
834,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
835,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
836,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
837,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
838,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
839,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
840,1,New Parents,"Baby%, Drinks%, Home%"
842,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
843,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
844,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
845,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
846,1,New Parents,"Baby%, Drinks%, Home%"
847,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
848,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
849,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
850,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
851,1,New Parents,"Baby%, Drinks%, Home%"
852,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
853,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
854,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
855,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
856,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
857,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
858,1,New Parents,"Baby%, Drinks%, Home%"
859,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
860,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
861,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
862,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
863,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
864,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
865,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
866,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
867,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
868,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
869,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
870,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
871,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
872,1,New Parents,"Baby%, Drinks%, Home%"
874,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
875,1,New Parents,"Baby%, Drinks%, Home%"
876,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
877,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
878,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
879,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
880,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
881,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
882,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
883,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
884,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
885,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
886,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
887,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
889,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
890,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
891,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
894,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
895,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
896,1,New Parents,"Baby%, Drinks%, Home%"
897,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
898,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
900,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
901,1,New Parents,"Baby%, Drinks%, Home%"
902,1,New Parents,"Baby%, Drinks%, Home%"
903,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
904,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
905,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
906,1,New Parents,"Baby%, Drinks%, Home%"
