customer,cluster,cluster_label
4899,3,Drinks & Fresh Regulars & Food
4900,2,Food & Drinks & Home Decorators
4901,3,Drinks & Fresh Regulars & Food
4902,3,Drinks & Fresh Regulars & Food
4903,3,Drinks & Fresh Regulars & Food
4905,3,Drinks & Fresh Regulars & Food
4906,3,Drinks & Fresh Regulars & Food
4907,3,Drinks & Fresh Regulars & Food
4909,0,Home Decorators & Drinks & Food
4911,1,New Parents & Drinks & Home Decorators
4912,3,Drinks & Fresh Regulars & Food
4913,3,Drinks & Fresh Regulars & Food
4915,2,Food & Drinks & Home Decorators
4916,3,Drinks & Fresh Regulars & Food
4917,3,Drinks & Fresh Regulars & Food
4918,3,Drinks & Fresh Regulars & Food
4920,3,Drinks & Fresh Regulars & Food
4921,3,Drinks & Fresh Regulars & Food
4922,3,Drinks & Fresh Regulars & Food
4923,0,Home Decorators & Drinks & Food
4924,3,Drinks & Fresh Regulars & Food
4925,3,Drinks & Fresh Regulars & Food
4926,3,Drinks & Fresh Regulars & Food
4928,1,New Parents & Drinks & Home Decorators
4930,0,Home Decorators & Drinks & Food
4931,3,Drinks & Fresh Regulars & Food
4932,3,Drinks & Fresh Regulars & Food
4933,0,Home Decorators & Drinks & Food
4936,0,Home Decorators & Drinks & Food
4938,2,Food & Drinks & Home Decorators
4939,0,Home Decorators & Drinks & Food
4940,3,Drinks & Fresh Regulars & Food
4941,3,Drinks & Fresh Regulars & Food
4942,2,Food & Drinks & Home Decorators
4944,3,Drinks & Fresh Regulars & Food
4945,0,Home Decorators & Drinks & Food
4946,3,Drinks & Fresh Regulars & Food
4947,0,Home Decorators & Drinks & Food
4948,1,New Parents & Drinks & Home Decorators
4949,0,Home Decorators & Drinks & Food
4951,1,New Parents & Drinks & Home Decorators
4952,0,Home Decorators & Drinks & Food
4953,3,Drinks & Fresh Regulars & Food
4954,0,Home Decorators & Drinks & Food
4955,3,Drinks & Fresh Regulars & Food
4956,3,Drinks & Fresh Regulars & Food
4958,1,New Parents & Drinks & Home Decorators
4959,3,Drinks & Fresh Regulars & Food
4960,3,Drinks & Fresh Regulars & Food
4961,3,Drinks & Fresh Regulars & Food
4962,3,Drinks & Fresh Regulars & Food
4963,3,Drinks & Fresh Regulars & Food
4964,3,Drinks & Fresh Regulars & Food
4965,0,Home Decorators & Drinks & Food
4966,0,Home Decorators & Drinks & Food
4967,3,Drinks & Fresh Regulars & Food
4968,0,Home Decorators & Drinks & Food
4969,1,New Parents & Drinks & Home Decorators
4970,0,Home Decorators & Drinks & Food
4971,0,Home Decorators & Drinks & Food
4972,3,Drinks & Fresh Regulars & Food
4974,3,Drinks & Fresh Regulars & Food
4975,3,Drinks & Fresh Regulars & Food
4979,0,Home Decorators & Drinks & Food
4980,0,Home Decorators & Drinks & Food
4981,3,Drinks & Fresh Regulars & Food
4983,3,Drinks & Fresh Regulars & Food
4987,3,Drinks & Fresh Regulars & Food
4989,3,Drinks & Fresh Regulars & Food
4991,3,Drinks & Fresh Regulars & Food
4992,0,Home Decorators & Drinks & Food
4995,3,Drinks & Fresh Regulars & Food
4996,0,Home Decorators & Drinks & Food
4997,0,Home Decorators & Drinks & Food
4998,0,Home Decorators & Drinks & Food
4999,3,Drinks & Fresh Regulars & Food
5001,1,New Parents & Drinks & Home Decorators
5003,0,Home Decorators & Drinks & Food
5004,0,Home Decorators & Drinks & Food
5007,1,New Parents & Drinks & Home Decorators
5008,3,Drinks & Fresh Regulars & Food
5009,3,Drinks & Fresh Regulars & Food
5010,0,Home Decorators & Drinks & Food
5011,0,Home Decorators & Drinks & Food
5012,3,Drinks & Fresh Regulars & Food
5013,3,Drinks & Fresh Regulars & Food
5014,3,Drinks & Fresh Regulars & Food
5015,2,Food & Drinks & Home Decorators
5016,3,Drinks & Fresh Regulars & Food
5017,3,Drinks & Fresh Regulars & Food
5018,1,New Parents & Drinks & Home Decorators
5019,3,Drinks & Fresh Regulars & Food
5020,3,Drinks & Fresh Regulars & Food
5021,3,Drinks & Fresh Regulars & Food
5023,1,New Parents & Drinks & Home Decorators
5024,3,Drinks & Fresh Regulars & Food
5025,1,New Parents & Drinks & Home Decorators
5028,1,New Parents & Drinks & Home Decorators
5029,1,New Parents & Drinks & Home Decorators
5030,0,Home Decorators & Drinks & Food
5032,3,Drinks & Fresh Regulars & Food
5033,3,Drinks & Fresh Regulars & Food
5034,3,Drinks & Fresh Regulars & Food
5035,3,Drinks & Fresh Regulars & Food
5036,3,Drinks & Fresh Regulars & Food
5037,1,New Parents & Drinks & Home Decorators
5038,3,Drinks & Fresh Regulars & Food
5039,1,New Parents & Drinks & Home Decorators
5040,2,Food & Drinks & Home Decorators
5041,3,Drinks & Fresh Regulars & Food
5042,2,Food & Drinks & Home Decorators
5043,3,Drinks & Fresh Regulars & Food
5045,1,New Parents & Drinks & Home Decorators
5047,0,Home Decorators & Drinks & Food
5048,3,Drinks & Fresh Regulars & Food
5052,3,Drinks & Fresh Regulars & Food
5053,1,New Parents & Drinks & Home Decorators
5054,3,Drinks & Fresh Regulars & Food
5055,1,New Parents & Drinks & Home Decorators
5056,3,Drinks & Fresh Regulars & Food
5057,0,Home Decorators & Drinks & Food
5058,3,Drinks & Fresh Regulars & Food
5059,0,Home Decorators & Drinks & Food
5060,0,Home Decorators & Drinks & Food
5062,1,New Parents & Drinks & Home Decorators
5063,1,New Parents & Drinks & Home Decorators
5064,3,Drinks & Fresh Regulars & Food
5065,3,Drinks & Fresh Regulars & Food
5066,3,Drinks & Fresh Regulars & Food
5067,3,Drinks & Fresh Regulars & Food
5069,1,New Parents & Drinks & Home Decorators
5070,3,Drinks & Fresh Regulars & Food
5071,3,Drinks & Fresh Regulars & Food
5072,0,Home Decorators & Drinks & Food
5073,3,Drinks & Fresh Regulars & Food
5074,1,New Parents & Drinks & Home Decorators
5075,3,Drinks & Fresh Regulars & Food
5076,1,New Parents & Drinks & Home Decorators
5077,0,Home Decorators & Drinks & Food
5078,3,Drinks & Fresh Regulars & Food
5079,3,Drinks & Fresh Regulars & Food
5080,3,Drinks & Fresh Regulars & Food
5081,1,New Parents & Drinks & Home Decorators
5082,0,Home Decorators & Drinks & Food
5084,3,Drinks & Fresh Regulars & Food
5085,1,New Parents & Drinks & Home Decorators
5086,0,Home Decorators & Drinks & Food
5087,0,Home Decorators & Drinks & Food
5088,3,Drinks & Fresh Regulars & Food
5089,3,Drinks & Fresh Regulars & Food
5090,3,Drinks & Fresh Regulars & Food
5091,2,Food & Drinks & Home Decorators
5092,3,Drinks & Fresh Regulars & Food
5093,0,Home Decorators & Drinks & Food
5095,1,New Parents & Drinks & Home Decorators
5096,0,Home Decorators & Drinks & Food
5097,3,Drinks & Fresh Regulars & Food
5098,0,Home Decorators & Drinks & Food
5099,2,Food & Drinks & Home Decorators
5100,0,Home Decorators & Drinks & Food
5101,3,Drinks & Fresh Regulars & Food
5102,3,Drinks & Fresh Regulars & Food
5105,3,Drinks & Fresh Regulars & Food
5108,1,New Parents & Drinks & Home Decorators
5109,0,Home Decorators & Drinks & Food
5111,3,Drinks & Fresh Regulars & Food
5112,3,Drinks & Fresh Regulars & Food
5113,3,Drinks & Fresh Regulars & Food
5114,3,Drinks & Fresh Regulars & Food
5115,0,Home Decorators & Drinks & Food
5116,3,Drinks & Fresh Regulars & Food
5117,2,Food & Drinks & Home Decorators
5120,3,Drinks & Fresh Regulars & Food
5122,3,Drinks & Fresh Regulars & Food
5125,3,Drinks & Fresh Regulars & Food
5126,3,Drinks & Fresh Regulars & Food
5127,3,Drinks & Fresh Regulars & Food
5129,3,Drinks & Fresh Regulars & Food
5130,3,Drinks & Fresh Regulars & Food
5131,3,Drinks & Fresh Regulars & Food
5132,3,Drinks & Fresh Regulars & Food
5133,3,Drinks & Fresh Regulars & Food
5134,3,Drinks & Fresh Regulars & Food
5135,3,Drinks & Fresh Regulars & Food
5137,3,Drinks & Fresh Regulars & Food
5138,3,Drinks & Fresh Regulars & Food
5139,3,Drinks & Fresh Regulars & Food
5140,2,Food & Drinks & Home Decorators
5141,3,Drinks & Fresh Regulars & Food
5142,3,Drinks & Fresh Regulars & Food
5143,1,New Parents & Drinks & Home Decorators
5145,3,Drinks & Fresh Regulars & Food
5146,0,Home Decorators & Drinks & Food
5147,3,Drinks & Fresh Regulars & Food
5148,3,Drinks & Fresh Regulars & Food
5149,3,Drinks & Fresh Regulars & Food
5150,3,Drinks & Fresh Regulars & Food
5151,3,Drinks & Fresh Regulars & Food
5152,3,Drinks & Fresh Regulars & Food
5154,3,Drinks & Fresh Regulars & Food
5155,0,Home Decorators & Drinks & Food
5156,0,Home Decorators & Drinks & Food
5157,3,Drinks & Fresh Regulars & Food
5158,0,Home Decorators & Drinks & Food
5159,0,Home Decorators & Drinks & Food
5160,1,New Parents & Drinks & Home Decorators
5161,3,Drinks & Fresh Regulars & Food
5162,3,Drinks & Fresh Regulars & Food
5163,3,Drinks & Fresh Regulars & Food
5164,3,Drinks & Fresh Regulars & Food
5165,3,Drinks & Fresh Regulars & Food
5166,1,New Parents & Drinks & Home Decorators
5167,3,Drinks & Fresh Regulars & Food
5168,3,Drinks & Fresh Regulars & Food
5169,2,Food & Drinks & Home Decorators
5170,3,Drinks & Fresh Regulars & Food
5171,3,Drinks & Fresh Regulars & Food
5172,3,Drinks & Fresh Regulars & Food
5174,0,Home Decorators & Drinks & Food
5175,3,Drinks & Fresh Regulars & Food
5176,3,Drinks & Fresh Regulars & Food
5177,0,Home Decorators & Drinks & Food
5178,3,Drinks & Fresh Regulars & Food
5180,1,New Parents & Drinks & Home Decorators
5182,1,New Parents & Drinks & Home Decorators
5183,0,Home Decorators & Drinks & Food
5184,3,Drinks & Fresh Regulars & Food
5185,0,Home Decorators & Drinks & Food
5186,3,Drinks & Fresh Regulars & Food
5187,3,Drinks & Fresh Regulars & Food
5188,3,Drinks & Fresh Regulars & Food
5191,1,New Parents & Drinks & Home Decorators
5192,3,Drinks & Fresh Regulars & Food
5193,3,Drinks & Fresh Regulars & Food
5194,3,Drinks & Fresh Regulars & Food
5195,3,Drinks & Fresh Regulars & Food
5196,3,Drinks & Fresh Regulars & Food
5197,3,Drinks & Fresh Regulars & Food
5198,1,New Parents & Drinks & Home Decorators
5200,1,New Parents & Drinks & Home Decorators
5201,3,Drinks & Fresh Regulars & Food
5202,3,Drinks & Fresh Regulars & Food
5203,1,New Parents & Drinks & Home Decorators
5204,3,Drinks & Fresh Regulars & Food
5205,0,Home Decorators & Drinks & Food
5206,0,Home Decorators & Drinks & Food
5207,3,Drinks & Fresh Regulars & Food
5209,0,Home Decorators & Drinks & Food
5210,2,Food & Drinks & Home Decorators
5212,0,Home Decorators & Drinks & Food
5213,3,Drinks & Fresh Regulars & Food
5214,1,New Parents & Drinks & Home Decorators
5215,3,Drinks & Fresh Regulars & Food
5216,2,Food & Drinks & Home Decorators
5217,3,Drinks & Fresh Regulars & Food
5218,2,Food & Drinks & Home Decorators
5221,2,Food & Drinks & Home Decorators
5222,1,New Parents & Drinks & Home Decorators
5224,0,Home Decorators & Drinks & Food
5225,3,Drinks & Fresh Regulars & Food
5226,0,Home Decorators & Drinks & Food
5227,0,Home Decorators & Drinks & Food
5228,3,Drinks & Fresh Regulars & Food
5229,3,Drinks & Fresh Regulars & Food
5230,3,Drinks & Fresh Regulars & Food
5231,0,Home Decorators & Drinks & Food
5232,0,Home Decorators & Drinks & Food
5234,0,Home Decorators & Drinks & Food
5235,3,Drinks & Fresh Regulars & Food
5236,3,Drinks & Fresh Regulars & Food
5237,3,Drinks & Fresh Regulars & Food
5238,2,Food & Drinks & Home Decorators
5239,3,Drinks & Fresh Regulars & Food
5240,3,Drinks & Fresh Regulars & Food
5241,3,Drinks & Fresh Regulars & Food
5242,1,New Parents & Drinks & Home Decorators
5243,1,New Parents & Drinks & Home Decorators
5244,0,Home Decorators & Drinks & Food
5245,3,Drinks & Fresh Regulars & Food
5246,3,Drinks & Fresh Regulars & Food
5247,0,Home Decorators & Drinks & Food
5248,3,Drinks & Fresh Regulars & Food
5249,3,Drinks & Fresh Regulars & Food
5251,2,Food & Drinks & Home Decorators
5252,1,New Parents & Drinks & Home Decorators
5253,3,Drinks & Fresh Regulars & Food
5254,3,Drinks & Fresh Regulars & Food
5255,3,Drinks & Fresh Regulars & Food
5256,3,Drinks & Fresh Regulars & Food
5257,3,Drinks & Fresh Regulars & Food
5258,3,Drinks & Fresh Regulars & Food
5259,3,Drinks & Fresh Regulars & Food
5260,3,Drinks & Fresh Regulars & Food
5262,0,Home Decorators & Drinks & Food
5263,3,Drinks & Fresh Regulars & Food
5264,2,Food & Drinks & Home Decorators
5266,3,Drinks & Fresh Regulars & Food
5267,3,Drinks & Fresh Regulars & Food
5269,0,Home Decorators & Drinks & Food
5270,3,Drinks & Fresh Regulars & Food
5271,0,Home Decorators & Drinks & Food
5272,1,New Parents & Drinks & Home Decorators
5273,3,Drinks & Fresh Regulars & Food
5274,0,Home Decorators & Drinks & Food
5275,3,Drinks & Fresh Regulars & Food
5276,3,Drinks & Fresh Regulars & Food
5277,2,Food & Drinks & Home Decorators
5278,1,New Parents & Drinks & Home Decorators
5279,3,Drinks & Fresh Regulars & Food
5280,2,Food & Drinks & Home Decorators
5281,3,Drinks & Fresh Regulars & Food
5282,0,Home Decorators & Drinks & Food
5285,3,Drinks & Fresh Regulars & Food
5286,1,New Parents & Drinks & Home Decorators
5289,0,Home Decorators & Drinks & Food
5290,1,New Parents & Drinks & Home Decorators
5291,1,New Parents & Drinks & Home Decorators
5292,0,Home Decorators & Drinks & Food
5293,3,Drinks & Fresh Regulars & Food
5294,0,Home Decorators & Drinks & Food
5296,3,Drinks & Fresh Regulars & Food
5297,0,Home Decorators & Drinks & Food
5301,3,Drinks & Fresh Regulars & Food
5304,3,Drinks & Fresh Regulars & Food
5308,3,Drinks & Fresh Regulars & Food
5310,3,Drinks & Fresh Regulars & Food
5311,3,Drinks & Fresh Regulars & Food
5312,3,Drinks & Fresh Regulars & Food
5313,3,Drinks & Fresh Regulars & Food
5317,3,Drinks & Fresh Regulars & Food
5319,3,Drinks & Fresh Regulars & Food
5321,3,Drinks & Fresh Regulars & Food
5324,0,Home Decorators & Drinks & Food
5325,1,New Parents & Drinks & Home Decorators
5326,3,Drinks & Fresh Regulars & Food
5327,3,Drinks & Fresh Regulars & Food
5328,3,Drinks & Fresh Regulars & Food
5330,1,New Parents & Drinks & Home Decorators
5331,0,Home Decorators & Drinks & Food
5332,3,Drinks & Fresh Regulars & Food
5333,3,Drinks & Fresh Regulars & Food
5334,3,Drinks & Fresh Regulars & Food
5335,3,Drinks & Fresh Regulars & Food
5336,3,Drinks & Fresh Regulars & Food
5337,3,Drinks & Fresh Regulars & Food
5339,1,New Parents & Drinks & Home Decorators
5340,1,New Parents & Drinks & Home Decorators
5341,1,New Parents & Drinks & Home Decorators
5342,3,Drinks & Fresh Regulars & Food
5344,3,Drinks & Fresh Regulars & Food
5345,3,Drinks & Fresh Regulars & Food
5348,3,Drinks & Fresh Regulars & Food
5349,3,Drinks & Fresh Regulars & Food
5350,3,Drinks & Fresh Regulars & Food
5351,3,Drinks & Fresh Regulars & Food
5352,1,New Parents & Drinks & Home Decorators
5353,3,Drinks & Fresh Regulars & Food
5355,0,Home Decorators & Drinks & Food
5356,3,Drinks & Fresh Regulars & Food
5357,3,Drinks & Fresh Regulars & Food
5358,3,Drinks & Fresh Regulars & Food
5359,0,Home Decorators & Drinks & Food
5360,3,Drinks & Fresh Regulars & Food
5361,3,Drinks & Fresh Regulars & Food
5363,3,Drinks & Fresh Regulars & Food
5364,2,Food & Drinks & Home Decorators
5365,3,Drinks & Fresh Regulars & Food
5366,3,Drinks & Fresh Regulars & Food
5367,0,Home Decorators & Drinks & Food
5368,0,Home Decorators & Drinks & Food
5369,1,New Parents & Drinks & Home Decorators
5370,1,New Parents & Drinks & Home Decorators
5372,3,Drinks & Fresh Regulars & Food
5373,0,Home Decorators & Drinks & Food
5374,3,Drinks & Fresh Regulars & Food
5375,3,Drinks & Fresh Regulars & Food
5378,3,Drinks & Fresh Regulars & Food
5379,0,Home Decorators & Drinks & Food
5382,0,Home Decorators & Drinks & Food
5383,0,Home Decorators & Drinks & Food
5386,3,Drinks & Fresh Regulars & Food
5387,3,Drinks & Fresh Regulars & Food
5389,0,Home Decorators & Drinks & Food
5391,3,Drinks & Fresh Regulars & Food
5392,3,Drinks & Fresh Regulars & Food
5393,3,Drinks & Fresh Regulars & Food
5394,1,New Parents & Drinks & Home Decorators
5396,0,Home Decorators & Drinks & Food
5397,3,Drinks & Fresh Regulars & Food
5398,1,New Parents & Drinks & Home Decorators
5399,3,Drinks & Fresh Regulars & Food
5400,0,Home Decorators & Drinks & Food
5401,1,New Parents & Drinks & Home Decorators
5402,3,Drinks & Fresh Regulars & Food
5404,3,Drinks & Fresh Regulars & Food
5405,0,Home Decorators & Drinks & Food
5407,1,New Parents & Drinks & Home Decorators
5408,1,New Parents & Drinks & Home Decorators
5409,1,New Parents & Drinks & Home Decorators
5410,2,Food & Drinks & Home Decorators
5411,3,Drinks & Fresh Regulars & Food
5412,2,Food & Drinks & Home Decorators
5413,3,Drinks & Fresh Regulars & Food
5414,3,Drinks & Fresh Regulars & Food
5415,1,New Parents & Drinks & Home Decorators
5417,3,Drinks & Fresh Regulars & Food
5418,0,Home Decorators & Drinks & Food
5419,3,Drinks & Fresh Regulars & Food
5421,3,Drinks & Fresh Regulars & Food
5422,1,New Parents & Drinks & Home Decorators
5423,3,Drinks & Fresh Regulars & Food
5425,3,Drinks & Fresh Regulars & Food
5427,3,Drinks & Fresh Regulars & Food
5428,1,New Parents & Drinks & Home Decorators
5432,3,Drinks & Fresh Regulars & Food
5433,3,Drinks & Fresh Regulars & Food
5435,0,Home Decorators & Drinks & Food
5436,3,Drinks & Fresh Regulars & Food
5437,3,Drinks & Fresh Regulars & Food
5438,3,Drinks & Fresh Regulars & Food
5439,3,Drinks & Fresh Regulars & Food
5440,3,Drinks & Fresh Regulars & Food
5441,3,Drinks & Fresh Regulars & Food
5442,1,New Parents & Drinks & Home Decorators
5444,3,Drinks & Fresh Regulars & Food
5445,1,New Parents & Drinks & Home Decorators
5446,3,Drinks & Fresh Regulars & Food
5447,1,New Parents & Drinks & Home Decorators
5448,0,Home Decorators & Drinks & Food
5449,3,Drinks & Fresh Regulars & Food
5451,3,Drinks & Fresh Regulars & Food
5452,2,Food & Drinks & Home Decorators
5453,2,Food & Drinks & Home Decorators
5454,3,Drinks & Fresh Regulars & Food
5456,3,Drinks & Fresh Regulars & Food
5457,3,Drinks & Fresh Regulars & Food
5458,3,Drinks & Fresh Regulars & Food
5460,2,Food & Drinks & Home Decorators
5461,3,Drinks & Fresh Regulars & Food
5462,0,Home Decorators & Drinks & Food
5463,2,Food & Drinks & Home Decorators
5464,3,Drinks & Fresh Regulars & Food
5465,0,Home Decorators & Drinks & Food
5466,0,Home Decorators & Drinks & Food
5468,0,Home Decorators & Drinks & Food
5469,3,Drinks & Fresh Regulars & Food
5470,1,New Parents & Drinks & Home Decorators
5472,3,Drinks & Fresh Regulars & Food
5473,0,Home Decorators & Drinks & Food
5474,3,Drinks & Fresh Regulars & Food
5476,0,Home Decorators & Drinks & Food
5477,0,Home Decorators & Drinks & Food
5479,1,New Parents & Drinks & Home Decorators
5480,1,New Parents & Drinks & Home Decorators
5481,3,Drinks & Fresh Regulars & Food
5482,3,Drinks & Fresh Regulars & Food
5483,3,Drinks & Fresh Regulars & Food
5486,2,Food & Drinks & Home Decorators
5487,3,Drinks & Fresh Regulars & Food
5489,3,Drinks & Fresh Regulars & Food
5491,1,New Parents & Drinks & Home Decorators
5492,1,New Parents & Drinks & Home Decorators
5493,3,Drinks & Fresh Regulars & Food
5494,3,Drinks & Fresh Regulars & Food
5495,0,Home Decorators & Drinks & Food
5496,1,New Parents & Drinks & Home Decorators
5497,3,Drinks & Fresh Regulars & Food
5498,3,Drinks & Fresh Regulars & Food
5499,2,Food & Drinks & Home Decorators
5500,3,Drinks & Fresh Regulars & Food
5501,3,Drinks & Fresh Regulars & Food
5502,3,Drinks & Fresh Regulars & Food
5504,3,Drinks & Fresh Regulars & Food
5505,3,Drinks & Fresh Regulars & Food
5506,3,Drinks & Fresh Regulars & Food
5507,3,Drinks & Fresh Regulars & Food
5508,3,Drinks & Fresh Regulars & Food
5509,1,New Parents & Drinks & Home Decorators
5510,0,Home Decorators & Drinks & Food
5511,2,Food & Drinks & Home Decorators
5512,2,Food & Drinks & Home Decorators
5513,1,New Parents & Drinks & Home Decorators
5514,0,Home Decorators & Drinks & Food
5516,1,New Parents & Drinks & Home Decorators
5519,3,Drinks & Fresh Regulars & Food
5520,3,Drinks & Fresh Regulars & Food
5521,3,Drinks & Fresh Regulars & Food
5522,3,Drinks & Fresh Regulars & Food
5523,3,Drinks & Fresh Regulars & Food
5524,3,Drinks & Fresh Regulars & Food
5525,0,Home Decorators & Drinks & Food
5526,1,New Parents & Drinks & Home Decorators
5527,3,Drinks & Fresh Regulars & Food
5529,3,Drinks & Fresh Regulars & Food
5530,3,Drinks & Fresh Regulars & Food
5531,3,Drinks & Fresh Regulars & Food
5532,2,Food & Drinks & Home Decorators
5533,3,Drinks & Fresh Regulars & Food
5534,3,Drinks & Fresh Regulars & Food
5535,0,Home Decorators & Drinks & Food
5536,3,Drinks & Fresh Regulars & Food
5537,3,Drinks & Fresh Regulars & Food
5538,3,Drinks & Fresh Regulars & Food
5539,3,Drinks & Fresh Regulars & Food
5540,1,New Parents & Drinks & Home Decorators
5541,0,Home Decorators & Drinks & Food
5542,3,Drinks & Fresh Regulars & Food
5543,3,Drinks & Fresh Regulars & Food
5544,0,Home Decorators & Drinks & Food
5545,3,Drinks & Fresh Regulars & Food
5546,3,Drinks & Fresh Regulars & Food
5547,3,Drinks & Fresh Regulars & Food
5548,3,Drinks & Fresh Regulars & Food
5549,1,New Parents & Drinks & Home Decorators
5550,0,Home Decorators & Drinks & Food
5551,3,Drinks & Fresh Regulars & Food
5552,2,Food & Drinks & Home Decorators
5553,3,Drinks & Fresh Regulars & Food
5555,3,Drinks & Fresh Regulars & Food
5558,3,Drinks & Fresh Regulars & Food
5559,0,Home Decorators & Drinks & Food
5560,0,Home Decorators & Drinks & Food
5561,3,Drinks & Fresh Regulars & Food
5562,3,Drinks & Fresh Regulars & Food
5563,2,Food & Drinks & Home Decorators
5564,2,Food & Drinks & Home Decorators
5565,3,Drinks & Fresh Regulars & Food
5566,3,Drinks & Fresh Regulars & Food
5567,2,Food & Drinks & Home Decorators
5568,2,Food & Drinks & Home Decorators
5569,3,Drinks & Fresh Regulars & Food
5571,2,Food & Drinks & Home Decorators
5572,3,Drinks & Fresh Regulars & Food
5574,2,Food & Drinks & Home Decorators
5575,3,Drinks & Fresh Regulars & Food
5576,0,Home Decorators & Drinks & Food
5577,2,Food & Drinks & Home Decorators
5579,3,Drinks & Fresh Regulars & Food
5580,3,Drinks & Fresh Regulars & Food
5581,3,Drinks & Fresh Regulars & Food
5582,3,Drinks & Fresh Regulars & Food
5583,3,Drinks & Fresh Regulars & Food
5584,3,Drinks & Fresh Regulars & Food
5585,3,Drinks & Fresh Regulars & Food
5586,0,Home Decorators & Drinks & Food
5587,3,Drinks & Fresh Regulars & Food
5588,0,Home Decorators & Drinks & Food
5589,0,Home Decorators & Drinks & Food
5590,3,Drinks & Fresh Regulars & Food
5591,1,New Parents & Drinks & Home Decorators
5592,3,Drinks & Fresh Regulars & Food
5593,3,Drinks & Fresh Regulars & Food
5594,3,Drinks & Fresh Regulars & Food
5595,0,Home Decorators & Drinks & Food
5597,0,Home Decorators & Drinks & Food
5598,3,Drinks & Fresh Regulars & Food
5599,3,Drinks & Fresh Regulars & Food
5600,0,Home Decorators & Drinks & Food
5601,2,Food & Drinks & Home Decorators
5602,3,Drinks & Fresh Regulars & Food
5603,3,Drinks & Fresh Regulars & Food
5604,3,Drinks & Fresh Regulars & Food
5605,0,Home Decorators & Drinks & Food
5606,3,Drinks & Fresh Regulars & Food
5607,3,Drinks & Fresh Regulars & Food
5608,3,Drinks & Fresh Regulars & Food
5609,3,Drinks & Fresh Regulars & Food
5610,3,Drinks & Fresh Regulars & Food
5612,0,Home Decorators & Drinks & Food
5613,0,Home Decorators & Drinks & Food
5614,3,Drinks & Fresh Regulars & Food
5615,3,Drinks & Fresh Regulars & Food
5616,0,Home Decorators & Drinks & Food
5617,3,Drinks & Fresh Regulars & Food
5618,3,Drinks & Fresh Regulars & Food
5619,3,Drinks & Fresh Regulars & Food
5620,3,Drinks & Fresh Regulars & Food
5621,1,New Parents & Drinks & Home Decorators
5622,1,New Parents & Drinks & Home Decorators
5625,3,Drinks & Fresh Regulars & Food
5626,3,Drinks & Fresh Regulars & Food
5627,3,Drinks & Fresh Regulars & Food
5628,1,New Parents & Drinks & Home Decorators
5629,2,Food & Drinks & Home Decorators
5630,3,Drinks & Fresh Regulars & Food
5631,0,Home Decorators & Drinks & Food
5632,3,Drinks & Fresh Regulars & Food
5633,3,Drinks & Fresh Regulars & Food
5634,0,Home Decorators & Drinks & Food
5635,0,Home Decorators & Drinks & Food
5636,3,Drinks & Fresh Regulars & Food
5637,2,Food & Drinks & Home Decorators
5638,1,New Parents & Drinks & Home Decorators
5639,3,Drinks & Fresh Regulars & Food
5640,2,Food & Drinks & Home Decorators
5641,3,Drinks & Fresh Regulars & Food
5642,2,Food & Drinks & Home Decorators
5643,3,Drinks & Fresh Regulars & Food
5645,0,Home Decorators & Drinks & Food
5646,3,Drinks & Fresh Regulars & Food
5647,0,Home Decorators & Drinks & Food
5648,3,Drinks & Fresh Regulars & Food
5649,3,Drinks & Fresh Regulars & Food
5650,3,Drinks & Fresh Regulars & Food
5651,0,Home Decorators & Drinks & Food
5652,2,Food & Drinks & Home Decorators
5653,3,Drinks & Fresh Regulars & Food
5654,0,Home Decorators & Drinks & Food
5655,3,Drinks & Fresh Regulars & Food
5658,3,Drinks & Fresh Regulars & Food
5659,3,Drinks & Fresh Regulars & Food
5660,0,Home Decorators & Drinks & Food
5661,0,Home Decorators & Drinks & Food
5662,3,Drinks & Fresh Regulars & Food
5663,1,New Parents & Drinks & Home Decorators
5664,0,Home Decorators & Drinks & Food
5666,3,Drinks & Fresh Regulars & Food
5667,2,Food & Drinks & Home Decorators
5668,1,New Parents & Drinks & Home Decorators
5670,3,Drinks & Fresh Regulars & Food
5671,0,Home Decorators & Drinks & Food
5672,2,Food & Drinks & Home Decorators
5673,1,New Parents & Drinks & Home Decorators
5674,3,Drinks & Fresh Regulars & Food
5675,3,Drinks & Fresh Regulars & Food
5676,1,New Parents & Drinks & Home Decorators
5677,0,Home Decorators & Drinks & Food
5678,0,Home Decorators & Drinks & Food
5679,3,Drinks & Fresh Regulars & Food
5680,0,Home Decorators & Drinks & Food
5681,3,Drinks & Fresh Regulars & Food
5682,2,Food & Drinks & Home Decorators
5683,1,New Parents & Drinks & Home Decorators
5684,0,Home Decorators & Drinks & Food
5685,0,Home Decorators & Drinks & Food
5686,0,Home Decorators & Drinks & Food
5687,3,Drinks & Fresh Regulars & Food
5688,3,Drinks & Fresh Regulars & Food
5689,3,Drinks & Fresh Regulars & Food
5690,3,Drinks & Fresh Regulars & Food
5691,3,Drinks & Fresh Regulars & Food
5692,3,Drinks & Fresh Regulars & Food
5693,3,Drinks & Fresh Regulars & Food
5694,3,Drinks & Fresh Regulars & Food
5695,3,Drinks & Fresh Regulars & Food
5696,0,Home Decorators & Drinks & Food
5697,3,Drinks & Fresh Regulars & Food
5698,1,New Parents & Drinks & Home Decorators
5699,3,Drinks & Fresh Regulars & Food
5700,3,Drinks & Fresh Regulars & Food
5701,1,New Parents & Drinks & Home Decorators
5702,3,Drinks & Fresh Regulars & Food
